"CTRY","YEAR","ID","lnpopterr","logGDPCAP","logUSMilitaryAid","logArea","Polity2","CINC","WECON","WOPOL","WOSOC","Muslim","PhysicalIntegrity","Alliances"
"Grenada",1995,55,11.45636,7.921532,11.64112,NA,NA,2.81e-06,NA,NA,NA,0,NA,1
"Grenada",1996,55,11.46163,7.980451,13.2718,NA,NA,2.78e-06,NA,NA,NA,0,NA,1
"Grenada",1997,55,11.46688,8.011516,12.27267,NA,NA,2.78e-06,NA,NA,NA,0,NA,1
"Grenada",1998,55,11.47418,8.120989,12.81445,NA,NA,2.76e-06,NA,NA,NA,0,NA,1
"Grenada",1999,55,11.48247,8.227473,12.74424,NA,NA,2.73e-06,NA,NA,NA,0,NA,1
"Grenada",2000,55,11.50288,8.540429,13.28847,NA,NA,2.73e-06,NA,NA,NA,0,NA,1
"Grenada",2001,55,11.51702,8.538946,12.7723,NA,NA,2.92e-06,1,3,2,0,8,1
"Grenada",2002,55,11.51702,8.573996,12.84093,NA,NA,2.91e-06,NA,NA,NA,0,NA,1
"Grenada",2003,55,11.51702,8.660999,12.84537,NA,NA,2.87e-06,1,3,2,0,8,1
"Grenada",2004,55,11.51702,8.671822,13.46328,NA,NA,2.85e-06,2,3,3,0,7,1
"Grenada",2005,55,11.51702,8.817946,12.6446,NA,NA,2.86e-06,2,3,NA,0,6,1
"Saint Lucia",1981,56,11.67334,7.149148,8.417815,NA,NA,4.78e-06,NA,NA,NA,0,NA,1
"Saint Lucia",1982,56,11.69023,7.07768,9.737669,NA,NA,4.81e-06,NA,NA,NA,0,NA,1
"Saint Lucia",1983,56,11.70437,7.137921,10.25411,NA,NA,4.81e-06,NA,NA,NA,0,NA,1
"Saint Lucia",1984,56,11.71913,7.367362,11.31805,NA,NA,4.79e-06,NA,NA,NA,0,NA,1
"Saint Lucia",1985,56,11.73447,7.310806,11.41896,NA,NA,4.82e-06,NA,NA,NA,0,NA,1
"Saint Lucia",1986,56,11.74958,7.470444,11.3964,NA,NA,4.84e-06,NA,NA,NA,0,NA,1
"Saint Lucia",1987,56,11.76368,7.522842,11.05848,NA,NA,4.83e-06,NA,NA,NA,0,NA,1
"Saint Lucia",1988,56,11.77836,7.626461,10.41586,NA,NA,4.87e-06,NA,NA,NA,0,NA,1
"Saint Lucia",1989,56,11.79207,7.736874,11.21655,NA,NA,4.89e-06,NA,NA,NA,0,NA,1
"Saint Lucia",1990,56,11.80634,7.963619,13.69385,NA,NA,4.27e-06,NA,NA,NA,0,NA,1
"Saint Lucia",1991,56,11.82041,8.032177,13.71278,NA,NA,4.33e-06,NA,NA,NA,0,NA,1
"Saint Lucia",1992,56,11.82883,8.121996,13.63298,NA,NA,4.37e-06,NA,NA,NA,0,NA,1
"Saint Lucia",1993,56,11.84875,8.139318,13.80496,NA,NA,4.38e-06,NA,NA,NA,0,NA,1
"Saint Lucia",1994,56,11.86843,8.178354,12.71761,NA,NA,4.39e-06,NA,NA,NA,0,NA,1
"Saint Lucia",1995,56,11.88752,8.246435,11.72602,NA,NA,4.45e-06,NA,NA,NA,0,NA,1
"Saint Lucia",1996,56,11.8986,8.243312,12.02389,NA,NA,4.36e-06,NA,NA,NA,0,NA,1
"Saint Lucia",1997,56,11.91619,8.29477,12.23293,NA,NA,4.37e-06,NA,NA,NA,0,NA,1
"Saint Lucia",1998,56,11.93131,8.365376,13.10957,NA,NA,4.45e-06,NA,NA,NA,0,NA,1
"Saint Lucia",1999,56,11.94601,8.404179,13.08015,NA,NA,4.46e-06,NA,NA,NA,0,NA,1
"Saint Lucia",2000,56,11.95311,8.512276,13.03683,NA,NA,4.47e-06,NA,NA,NA,0,NA,1
"Saint Lucia",2001,56,11.96209,8.450921,12.93169,NA,NA,4.56e-06,2,2,2,0,6,1
"Saint Lucia",2002,56,11.96209,8.446011,13.0532,NA,NA,4.53e-06,NA,NA,NA,0,NA,1
"Saint Lucia",2003,56,11.96209,8.518747,13.06388,NA,NA,4.52e-06,2,2,2,0,8,1
"Saint Lucia",2004,56,11.96209,8.603247,13.63513,NA,NA,4.49e-06,2,2,NA,0,7,1
"Saint Lucia",2005,56,11.96209,8.652308,12.71461,NA,NA,4.5e-06,2,2,NA,0,6,1
"Saint Vincent and the Grenadines",1981,57,11.50014,6.91472,0,NA,NA,4.06e-06,NA,NA,NA,0,NA,1
"Saint Vincent and the Grenadines",1982,57,11.50912,7.014888,7.658227,NA,NA,4.06e-06,NA,NA,NA,0,NA,1
"Saint Vincent and the Grenadines",1983,57,11.51791,7.079284,11.04905,NA,NA,4.07e-06,NA,NA,NA,0,NA,1
"Saint Vincent and the Grenadines",1984,57,11.52663,7.171308,11.36458,NA,NA,4.08e-06,NA,NA,NA,0,NA,1
"Saint Vincent and the Grenadines",1985,57,11.53566,7.239938,11.47958,NA,NA,4.05e-06,NA,NA,NA,0,NA,1
"Saint Vincent and the Grenadines",1986,57,11.54481,7.332372,11.45702,NA,NA,4.07e-06,NA,NA,NA,0,NA,1
"Saint Vincent and the Grenadines",1987,57,11.55397,7.413434,11.39496,NA,NA,4.07e-06,NA,NA,NA,0,NA,1
"Saint Vincent and the Grenadines",1988,57,11.56314,7.541245,11.23263,NA,NA,4.04e-06,NA,NA,NA,0,NA,1
"Saint Vincent and the Grenadines",1989,57,11.57223,7.603621,11.21655,NA,NA,4.17e-06,NA,NA,NA,0,NA,1
"Saint Vincent and the Grenadines",1990,57,11.58105,7.71234,13.68831,NA,NA,4.04e-06,NA,NA,NA,0,NA,1
"Saint Vincent and the Grenadines",1991,57,11.58989,7.767971,13.79484,NA,NA,4.06e-06,NA,NA,NA,0,NA,1
"Saint Vincent and the Grenadines",1992,57,11.59791,7.853071,13.69034,NA,NA,4.12e-06,NA,NA,NA,0,NA,1
"Saint Vincent and the Grenadines",1993,57,11.60514,7.881794,12.34468,NA,NA,4.07e-06,NA,NA,NA,0,NA,1
"Saint Vincent and the Grenadines",1994,57,11.61159,7.892373,11.7813,NA,NA,3.37e-06,NA,NA,NA,0,NA,1
"Saint Vincent and the Grenadines",1995,57,11.61729,7.980264,11.6537,NA,NA,3.35e-06,NA,NA,NA,0,NA,1
"Saint Vincent and the Grenadines",1996,57,11.62339,8.028499,12.07348,NA,NA,3.31e-06,NA,NA,NA,0,NA,1
"Saint Vincent and the Grenadines",1997,57,11.63,8.077156,12.4984,NA,NA,3.3e-06,NA,NA,NA,0,NA,1
"Saint Vincent and the Grenadines",1998,57,11.63709,8.149576,12.87945,NA,NA,3.26e-06,NA,NA,NA,0,NA,1
"Saint Vincent and the Grenadines",1999,57,11.64466,8.194734,12.52897,NA,NA,3.24e-06,NA,NA,NA,0,NA,1
"Saint Vincent and the Grenadines",2000,57,11.65269,8.208674,12.49866,NA,NA,3.24e-06,NA,NA,NA,0,NA,1
"Saint Vincent and the Grenadines",2001,57,11.66031,8.289605,12.56013,NA,NA,3.08e-06,2,2,2,0,6,1
"Saint Vincent and the Grenadines",2002,57,11.66031,8.359549,12.28637,NA,NA,3.02e-06,NA,NA,NA,0,NA,1
"Saint Vincent and the Grenadines",2003,57,11.66031,8.399894,0,NA,NA,2.9e-06,2,2,2,0,7,1
"Saint Vincent and the Grenadines",2004,57,11.66031,8.478045,0,NA,NA,2.87e-06,1,2,3,0,5,1
"Saint Vincent and the Grenadines",2005,57,11.66031,8.529955,0,NA,NA,2.81e-06,2,2,NA,0,5,1
"Antigua and Barbuda",1981,58,11.0219,7.486846,0,NA,NA,3.1e-06,NA,NA,NA,0,NA,1
"Antigua and Barbuda",1982,58,11.02517,7.601278,0,NA,NA,5.43e-06,NA,NA,NA,0,NA,1
"Antigua and Barbuda",1983,58,11.02842,7.721069,10.25411,NA,NA,3.64e-06,NA,NA,NA,0,NA,1
"Antigua and Barbuda",1984,58,11.03166,7.861351,10.98159,NA,NA,3.92e-06,NA,NA,NA,0,NA,1
"Antigua and Barbuda",1985,58,11.03489,8.029576,11.35441,NA,NA,3.85e-06,NA,NA,NA,0,NA,1
"Antigua and Barbuda",1986,58,11.041,8.244373,11.26286,NA,NA,3.77e-06,NA,NA,NA,0,NA,1
"Antigua and Barbuda",1987,58,11.04755,8.414616,11.14073,NA,NA,3.71e-06,NA,NA,NA,0,NA,1
"Antigua and Barbuda",1988,58,11.05406,8.597085,11.25562,NA,NA,3.61e-06,NA,NA,NA,0,NA,1
"Antigua and Barbuda",1989,58,11.06053,8.703814,8.530899,NA,NA,3.55e-06,NA,NA,NA,0,NA,1
"Antigua and Barbuda",1990,58,11.06664,8.752303,14.06115,NA,NA,3.66e-06,NA,NA,NA,0,NA,1
"Antigua and Barbuda",1991,58,11.07023,8.791103,13.83579,NA,NA,3.46e-06,NA,NA,NA,0,NA,1
"Antigua and Barbuda",1992,58,11.07396,8.80693,14.11422,NA,NA,3.42e-06,NA,NA,NA,0,NA,1
"Antigua and Barbuda",1993,58,11.07752,8.859071,11.87858,NA,NA,3.41e-06,NA,NA,NA,0,NA,1
"Antigua and Barbuda",1994,58,11.08122,8.924587,11.07685,NA,NA,3.43e-06,NA,NA,NA,0,NA,1
"Antigua and Barbuda",1995,58,11.08491,8.886039,11.03287,NA,NA,3.42e-06,NA,NA,NA,0,NA,1
"Antigua and Barbuda",1996,58,11.09331,8.949323,12.43499,NA,NA,3.58e-06,NA,NA,NA,0,NA,1
"Antigua and Barbuda",1997,58,11.10179,8.990644,13.0676,NA,NA,3.31e-06,NA,NA,NA,0,NA,1
"Antigua and Barbuda",1998,58,11.11036,9.030689,15.67366,NA,NA,2.81e-06,NA,NA,NA,0,NA,1
"Antigua and Barbuda",1999,58,11.11884,9.0563,16.53933,NA,NA,2.78e-06,NA,NA,NA,0,NA,1
"Antigua and Barbuda",2000,58,11.12726,9.219771,13.75001,NA,NA,2.76e-06,NA,NA,NA,0,NA,1
"Antigua and Barbuda",2001,58,11.13444,9.18993,13.79454,NA,NA,2.97e-06,2,1,2,0,7,1
"Antigua and Barbuda",2002,58,11.13444,9.213122,15.34562,NA,NA,2.94e-06,NA,NA,NA,0,NA,1
"Antigua and Barbuda",2003,58,11.13444,9.24789,12.93677,NA,NA,2.87e-06,2,2,1,0,7,1
"Antigua and Barbuda",2004,58,11.13444,9.305048,14.4415,NA,NA,2.81e-06,1,2,3,0,7,1
"Antigua and Barbuda",2005,58,11.13444,9.399296,13.5563,NA,NA,3e-06,1,2,NA,0,7,1
"Saint Kitts and Nevis",1981,60,10.70885,7.516844,0,NA,NA,NA,NA,NA,NA,0,NA,0
"Saint Kitts and Nevis",1982,60,10.71642,7.587476,0,NA,NA,NA,NA,NA,NA,0,NA,0
"Saint Kitts and Nevis",1983,60,10.70773,7.601167,0,NA,NA,2.04e-06,NA,NA,NA,0,NA,0
"Saint Kitts and Nevis",1984,60,10.68442,7.7264,11.04613,NA,NA,1.91e-06,NA,NA,NA,0,NA,1
"Saint Kitts and Nevis",1985,60,10.66312,7.833658,10.80584,NA,NA,1.83e-06,NA,NA,NA,0,NA,1
"Saint Kitts and Nevis",1986,60,10.65961,8.007815,10.99094,NA,NA,1.82e-06,NA,NA,NA,0,NA,1
"Saint Kitts and Nevis",1987,60,10.65632,8.13228,11.47344,NA,NA,1.7e-06,NA,NA,NA,0,NA,1
"Saint Kitts and Nevis",1988,60,10.65278,8.303541,11.5823,NA,NA,2.05e-06,NA,NA,NA,0,NA,1
"Saint Kitts and Nevis",1989,60,10.64946,8.418618,11.28252,NA,NA,1.93e-06,NA,NA,NA,0,NA,1
"Saint Kitts and Nevis",1990,60,10.64614,8.539356,13.72468,NA,NA,1.88e-06,NA,NA,NA,0,NA,1
"Saint Kitts and Nevis",1991,60,10.64065,8.540504,13.79965,NA,NA,1.82e-06,NA,NA,NA,0,NA,1
"Saint Kitts and Nevis",1992,60,10.63562,8.621058,13.66743,NA,NA,1.86e-06,NA,NA,NA,0,NA,1
"Saint Kitts and Nevis",1993,60,10.63055,8.694162,12.8357,NA,NA,1.89e-06,NA,NA,NA,0,NA,1
"Saint Kitts and Nevis",1994,60,10.62595,8.787543,11.68711,NA,NA,1.88e-06,NA,NA,NA,0,NA,1
"Saint Kitts and Nevis",1995,60,10.62133,8.851944,11.64112,NA,NA,1.85e-06,NA,NA,NA,0,NA,1
"Saint Kitts and Nevis",1996,60,10.6184,8.901888,12.08152,NA,NA,1.71e-06,NA,NA,NA,0,NA,1
"Saint Kitts and Nevis",1997,60,10.61693,9.004584,12.32946,NA,NA,1.74e-06,NA,NA,NA,0,NA,1
"Saint Kitts and Nevis",1998,60,10.61693,9.014548,12.9792,NA,NA,1.61e-06,NA,NA,NA,0,NA,1
"Saint Kitts and Nevis",1999,60,10.6184,9.068579,12.6402,NA,NA,1.56e-06,NA,NA,NA,0,NA,1
"Saint Kitts and Nevis",2000,60,10.69195,9.129538,12.49866,NA,NA,1.5e-06,NA,NA,NA,0,NA,1
"Saint Kitts and Nevis",2001,60,10.71553,9.206673,12.9534,NA,NA,1.75e-06,2,2,2,0,7,1
"Saint Kitts and Nevis",2002,60,10.71553,9.234496,13.0142,NA,NA,1.77e-06,NA,NA,NA,0,NA,1
"Saint Kitts and Nevis",2003,60,10.71553,9.181853,13.02879,NA,NA,1.77e-06,2,3,1,0,8,1
"Saint Kitts and Nevis",2004,60,10.71553,9.244667,13.5702,NA,NA,1.72e-06,2,2,3,0,8,1
"Saint Kitts and Nevis",2005,60,10.71553,9.310525,12.75984,NA,NA,1.73e-06,2,2,NA,0,8,1
"Mexico",1981,70,18.04962,8.167562,12.33977,14.48023,-3,0.0126195,1,2,1,0,1,1
"Mexico",1982,70,18.07819,7.780957,12.06494,14.48023,-3,0.0129411,1,2,1,0,4,1
"Mexico",1983,70,18.09218,7.604942,11.72594,14.48023,-3,0.0124854,1,2,1,0,3,1
"Mexico",1984,70,18.11958,7.749089,12.65556,14.48023,-3,0.0117298,1,2,1,0,1,1
"Mexico",1985,70,18.133,7.777272,12.91373,14.48023,-3,0.0116961,1,2,1,0,1,1
"Mexico",1986,70,18.15932,7.402293,12.76164,14.48023,-3,0.0114806,1,2,1,0,3,1
"Mexico",1987,70,18.18496,7.46214,13.05222,14.48023,-3,0.0114931,1,2,1,0,1,1
"Mexico",1988,70,18.19754,7.708592,12.61892,14.48023,0,0.0113544,1,2,1,0,3,1
"Mexico",1989,70,18.22223,7.885179,12.93363,14.48023,0,0.0114283,1,2,1,0,1,1
"Mexico",1990,70,18.23435,8.02901,16.74684,14.48023,0,0.0116818,1,2,1,0,0,1
"Mexico",1991,70,18.25816,8.188702,14.14295,14.48023,0,0.0119515,1,2,1,0,1,1
"Mexico",1992,70,18.26986,8.313963,17.09675,14.48023,0,0.0123137,1,2,1,0,3,1
"Mexico",1993,70,18.29285,8.62064,13.89488,14.48023,0,0.0120307,1,2,1,0,3,1
"Mexico",1994,70,18.31532,8.646585,12.59597,14.48023,4,0.0125386,1,2,1,0,1,1
"Mexico",1995,70,18.32637,8.199968,13.26314,14.48023,4,0.0126933,1,2,1,0,2,1
"Mexico",1996,70,18.34811,8.326469,15.02572,14.48023,4,0.0130408,1,2,1,0,1,1
"Mexico",1997,70,18.3588,8.498486,17.99697,14.48023,6,0.013547,2,2,1,0,2,1
"Mexico",1998,70,18.36939,8.524889,17.3017,14.48023,6,0.0137653,2,2,1,0,3,1
"Mexico",1999,70,18.39022,8.652095,17.19749,14.48023,6,0.0139304,2,2,1,0,3,1
"Mexico",2000,70,18.40048,8.802329,17.05768,14.48023,8,0.0133092,1,2,1,0,2,1
"Mexico",2001,70,18.41063,8.846827,17.20026,14.48023,8,0.0130812,2,2,1,0,2,1
"Mexico",2002,70,18.41063,8.857058,17.01573,14.48023,8,0.0125381,2,2,1,0,2,1
"Mexico",2003,70,18.41063,8.80585,16.7419,14.48023,8,0.012179,1,2,1,0,3,1
"Mexico",2004,70,18.41063,8.869978,16.41009,14.48023,8,0.0122895,1,2,2,0,3,1
"Mexico",2005,70,18.41063,8.973854,16.37213,14.48023,8,0.0120374,1,2,NA,0,3,1
"Belize",1981,80,11.91766,7.175652,0,10.03495,NA,1.38e-05,2,2,2,0,8,0
"Belize",1982,80,11.94373,7.075964,10.65394,10.03495,NA,1.4e-05,2,2,2,0,8,0
"Belize",1983,80,11.96394,7.100801,11.48626,10.03495,NA,1.44e-05,2,2,2,0,8,0
"Belize",1984,80,11.99535,7.18183,11.49242,10.03495,NA,1.39e-05,2,2,2,0,7,0
"Belize",1985,80,12.02125,7.145371,13.94134,10.03495,NA,1.38e-05,1,2,2,0,8,0
"Belize",1986,80,12.04714,7.203177,11.80186,10.03495,NA,1.37e-05,1,2,2,0,8,0
"Belize",1987,80,12.073,7.36922,12.04643,10.03495,NA,1.5e-05,2,2,2,0,7,0
"Belize",1988,80,12.09893,7.472485,13.19174,10.03495,NA,1.44e-05,2,2,2,0,8,0
"Belize",1989,80,12.12497,7.59052,12.1052,10.03495,NA,1.51e-05,2,2,1,0,8,0
"Belize",1990,80,12.15109,7.697268,13.62525,10.03495,NA,1.49e-05,2,2,2,0,7,0
"Belize",1991,80,12.17716,7.752264,13.78352,10.03495,NA,1.54e-05,2,2,1,0,8,1
"Belize",1992,80,12.20372,7.88868,13.81468,10.03495,NA,1.69e-05,2,2,2,0,8,1
"Belize",1993,80,12.23174,7.949118,13.75039,10.03495,NA,1.6e-05,2,2,2,0,6,1
"Belize",1994,80,12.25909,7.965599,12.65395,10.03495,NA,1.69e-05,2,2,2,0,7,1
"Belize",1995,80,12.28627,8.005166,11.26066,10.03495,NA,1.75e-05,2,2,2,0,7,1
"Belize",1996,80,12.31223,8.006932,12.92996,10.03495,NA,1.81e-05,1,2,1,0,7,1
"Belize",1997,80,12.34366,7.990433,13.30562,10.03495,NA,1.87e-05,1,2,1,0,7,1
"Belize",1998,80,12.38212,8.003651,13.70657,10.03495,NA,1.9e-05,1,2,1,0,7,1
"Belize",1999,80,12.41654,8.027972,13.52259,10.03495,NA,1.9e-05,1,2,1,0,7,1
"Belize",2000,80,12.38839,8.121024,13.1992,10.03495,NA,1.93e-05,1,2,1,0,5,1
"Belize",2001,80,12.41759,8.137164,13.90347,10.03495,NA,2e-05,1,2,1,0,7,1
"Belize",2002,80,12.41759,8.176565,13.83643,10.03495,NA,1.92e-05,2,2,1,0,6,1
"Belize",2003,80,12.41759,8.210611,13.7477,10.03495,NA,1.93e-05,1,2,2,0,6,1
"Belize",2004,80,12.41759,8.25104,13.58414,10.03495,NA,1.97e-05,2,2,2,0,5,1
"Belize",2005,80,12.41759,8.277217,14.17298,10.03495,NA,2e-05,1,2,NA,0,5,1
"Guatemala",1981,90,15.76142,7.071092,0,11.58208,-5,0.0006553,1,1,1,0,0,1
"Guatemala",1982,90,15.78959,7.05704,0,11.58208,-7,0.0006826,1,0,1,0,1,1
"Guatemala",1983,90,15.81699,7.067984,0,11.58208,-7,0.0007454,1,1,1,0,1,1
"Guatemala",1984,90,15.83041,7.087275,0,11.58208,-6,0.000728,1,1,1,0,0,1
"Guatemala",1985,90,15.85673,7.088089,13.66143,11.58208,-1,0.0007498,1,2,1,0,0,1
"Guatemala",1986,90,15.88237,6.767544,13.40293,11.58208,3,0.0007375,NA,2,1,0,0,1
"Guatemala",1987,90,15.90737,6.72279,13.69958,11.58208,3,0.0007347,1,2,1,0,4,1
"Guatemala",1988,90,15.93177,6.800501,16.62562,11.58208,3,0.0007378,1,2,1,0,1,1
"Guatemala",1989,90,15.95558,6.846695,13.43378,11.58208,3,0.0007506,1,2,1,0,2,1
"Guatemala",1990,90,15.97883,6.72779,15.50295,11.58208,3,0.0007402,1,2,1,0,1,1
"Guatemala",1991,90,16.01274,6.910001,13.35086,11.58208,3,0.0007931,1,2,NA,0,2,1
"Guatemala",1992,90,16.03471,6.989728,12.68482,11.58208,3,0.0008187,1,2,NA,0,2,1
"Guatemala",1993,90,16.0668,7.052871,12.34468,11.58208,3,0.0008229,1,2,1,0,4,1
"Guatemala",1994,90,16.08764,7.158239,12.23431,11.58208,3,0.0007613,1,2,1,0,2,1
"Guatemala",1995,90,16.1181,7.254971,0,11.58208,3,0.0007603,1,2,1,0,2,1
"Guatemala",1996,90,16.1181,7.304585,0,11.58208,8,0.000776,1,2,1,0,3,1
"Guatemala",1997,90,16.21341,7.40014,14.09007,11.58208,8,0.0007307,1,2,1,0,4,1
"Guatemala",1998,90,16.21341,7.462446,14.62896,11.58208,8,0.0007401,1,2,2,0,5,1
"Guatemala",1999,90,16.21341,7.381208,14.95369,11.58208,8,0.0007455,1,2,2,0,4,1
"Guatemala",2000,90,16.21341,7.408752,14.3938,11.58208,8,0.0008116,1,2,2,0,2,1
"Guatemala",2001,90,16.30042,7.353464,14.44444,11.58208,8,0.0008943,1,2,2,0,4,1
"Guatemala",2002,90,16.30042,7.434236,14.15726,11.58208,8,0.0008911,1,2,2,0,4,1
"Guatemala",2003,90,16.30042,7.463459,14.18038,11.58208,8,0.0008667,1,2,2,0,5,1
"Guatemala",2004,90,16.30042,7.528863,14.32094,11.58208,8,0.0008652,1,2,2,0,5,1
"Guatemala",2005,90,16.30042,7.632424,14.08386,11.58208,8,0.0008616,1,2,NA,0,6,1
"Honduras",1981,91,15.12384,6.622334,16.8226,11.62527,4,0.0004069,1,2,1,0,1,1
"Honduras",1982,91,15.15051,6.620858,17.58756,11.62527,6,0.0004193,1,2,1,0,3,1
"Honduras",1983,91,15.17649,6.648327,16.80337,11.62527,6,0.0004475,2,2,1,0,4,1
"Honduras",1984,91,15.2265,6.693663,14.39383,11.62527,6,0.0004558,1,0,2,0,4,1
"Honduras",1985,91,15.2506,6.755643,18.66579,11.62527,5,0.0004688,2,2,1,0,5,1
"Honduras",1986,91,15.27413,6.771051,17.33388,11.62527,5,0.0004683,1,2,1,0,5,1
"Honduras",1987,91,15.31959,6.827861,15.71679,11.62527,5,0.0004827,1,2,1,0,4,1
"Honduras",1988,91,15.34157,6.75374,18.09529,11.62527,5,0.0005112,1,2,1,0,3,1
"Honduras",1989,91,15.36307,6.616808,14.46499,11.62527,6,0.0004912,1,2,1,0,4,1
"Honduras",1990,91,15.40475,6.432613,17.35472,11.62527,6,0.0004741,1,2,1,0,3,1
"Honduras",1991,91,15.42495,6.411312,17.77734,11.62527,6,0.0004924,2,2,1,0,5,1
"Honduras",1992,91,15.46417,6.492527,16.07034,11.62527,6,0.000499,2,2,1,0,5,1
"Honduras",1993,91,15.48322,6.484254,14.74738,11.62527,6,0.0004931,1,2,1,0,5,1
"Honduras",1994,91,15.52026,6.444382,13.59361,11.62527,6,0.0004924,2,2,2,0,5,1
"Honduras",1995,91,15.55598,6.550379,13.0555,11.62527,6,0.0004925,2,2,2,0,6,1
"Honduras",1996,91,15.57337,6.557753,13.46781,11.62527,6,0.0004486,1,2,1,0,6,1
"Honduras",1997,91,15.60727,6.679998,13.81358,11.62527,6,0.0004464,1,2,1,0,6,1
"Honduras",1998,91,15.6238,6.767471,14.7936,11.62527,6,0.0004163,1,2,2,0,5,1
"Honduras",1999,91,15.65606,6.778388,14.83372,11.62527,7,0.0004212,1,2,2,0,3,1
"Honduras",2000,91,15.67181,7.037157,14.00164,11.62527,7,0.0004211,1,2,2,0,6,1
"Honduras",2001,91,15.70258,7.079681,14.29017,11.62527,7,0.0004233,1,2,1,0,6,1
"Honduras",2002,91,15.70258,7.087205,14.56478,11.62527,7,0.0004861,1,2,1,0,6,1
"Honduras",2003,91,15.70258,7.113532,14.69031,11.62527,7,0.0005081,1,3,NA,0,5,1
"Honduras",2004,91,15.70258,7.169303,15.57349,11.62527,7,0.0005242,1,2,2,0,4,1
"Honduras",2005,91,15.70258,7.248349,15.21014,11.62527,7,0.0005268,1,2,NA,0,5,1
"El Salvador",1981,92,15.34157,6.605103,18.20348,9.938855,0,0.0005313,1,2,1,0,0,1
"El Salvador",1982,92,15.36307,6.579002,18.76703,9.938855,2,0.0005632,1,2,1,0,0,1
"El Salvador",1983,92,15.36307,6.59591,18.46409,9.938855,4,0.00059,1,2,1,0,0,1
"El Salvador",1984,92,15.36307,6.625611,17.58327,9.938855,6,0.0006572,1,2,1,0,0,1
"El Salvador",1985,92,15.38413,6.649355,19.36983,9.938855,6,0.0006866,2,2,2,0,1,1
"El Salvador",1986,92,15.38413,6.628531,14.80037,9.938855,6,0.0006583,2,2,2,0,1,1
"El Salvador",1987,92,15.40475,6.663744,14.71026,9.938855,6,0.0006711,1,2,1,0,3,1
"El Salvador",1988,92,15.40475,6.707747,18.7796,9.938855,6,0.0006576,2,2,2,0,1,1
"El Salvador",1989,92,15.42495,6.737405,14.6978,9.938855,6,0.0006622,2,2,2,0,0,1
"El Salvador",1990,92,15.44475,6.817934,18.69975,9.938855,6,0.0007138,1,2,1,0,1,1
"El Salvador",1991,92,15.46417,6.905766,18.47288,9.938855,7,0.0008061,1,2,1,0,1,1
"El Salvador",1992,92,15.48322,7.006993,17.3636,9.938855,7,0.0007691,1,2,1,0,5,1
"El Salvador",1993,92,15.50191,7.146984,16.6468,9.938855,7,0.0007608,1,2,1,0,5,1
"El Salvador",1994,92,15.52026,7.288012,13.34914,9.938855,7,0.0006348,1,2,1,0,6,1
"El Salvador",1995,92,15.55598,7.438345,13.2733,9.938855,7,0.0005862,1,2,1,0,8,1
"El Salvador",1996,92,15.57337,7.510923,13.53547,9.938855,7,0.0005918,1,2,1,0,5,1
"El Salvador",1997,92,15.59046,7.578707,13.66705,9.938855,7,0.0005488,1,2,1,0,7,1
"El Salvador",1998,92,15.60727,7.646586,13.88659,9.938855,7,0.0005537,2,2,1,0,6,1
"El Salvador",1999,92,15.64006,7.677003,14.68506,9.938855,7,0.0005598,1,2,1,0,5,1
"El Salvador",2000,92,15.65606,7.723071,13.97824,9.938855,7,0.0005767,1,2,1,0,6,1
"El Salvador",2001,92,15.67181,7.767802,16.26741,9.938855,7,0.0005911,1,2,1,0,7,1
"El Salvador",2002,92,15.67181,7.797896,15.12421,9.938855,7,0.000583,1,2,1,0,6,1
"El Salvador",2003,92,15.67181,7.843804,15.56979,9.938855,7,0.0005589,1,2,1,0,5,1
"El Salvador",2004,92,15.67181,7.888462,16.57099,9.938855,7,0.0005662,2,3,2,0,5,1
"El Salvador",2005,92,15.67181,7.96355,16.27199,9.938855,7,0.000566,1,2,NA,0,5,1
"Nicaragua",1981,93,14.91412,6.607106,0,11.69808,-5,0.0005365,NA,2,NA,0,3,1
"Nicaragua",1982,93,14.94691,6.571508,0,11.69808,-5,0.0005588,2,2,2,0,0,1
"Nicaragua",1983,93,14.97866,6.65977,0,11.69808,-5,0.000608,1,2,1,0,0,1
"Nicaragua",1984,93,15.00943,6.758551,0,11.69808,-1,0.0007726,NA,2,NA,0,3,1
"Nicaragua",1985,93,15.03929,6.584165,0,11.69808,-1,0.0008385,2,2,2,0,0,1
"Nicaragua",1986,93,15.06827,6.633369,0,11.69808,-1,0.0007758,1,2,1,0,1,1
"Nicaragua",1987,93,15.09644,6.899548,0,11.69808,-1,0.0007583,1,2,1,0,3,1
"Nicaragua",1988,93,15.12384,6.496705,0,11.69808,-1,0.0007091,1,2,1,0,2,1
"Nicaragua",1989,93,15.12384,5.520839,0,11.69808,-1,0.0007643,1,2,1,0,1,1
"Nicaragua",1990,93,15.15051,5.495369,0,11.69808,6,0.0004861,1,2,1,0,2,1
"Nicaragua",1991,93,15.17649,5.861919,0,11.69808,6,0.0004419,1,2,1,0,3,1
"Nicaragua",1992,93,15.2265,6.025672,0,11.69808,6,0.0004194,1,2,1,0,4,1
"Nicaragua",1993,93,15.2506,5.983426,0,11.69808,6,0.0004215,1,2,1,0,5,1
"Nicaragua",1994,93,15.27413,6.750575,0,11.69808,6,0.0003764,1,2,1,0,5,1
"Nicaragua",1995,93,15.29712,6.799853,0,11.69808,8,0.0003775,1,2,1,0,5,1
